Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-4.2625;-3.538],(-0.1235;0.426],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Nick,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],had
Nick,Male,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hOd
Nick,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hod
Nick,Male,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(0.122; Inf],(-0.9615; Inf],hud
Nick,Male,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Nick,Male,(-3.538;-3.0185],(-0.1235;0.426],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Nick,Male,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hId
Nick,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hAd
Nick,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hYd
Nick,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],had
Nick,Male,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hOd
Nick,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hod
Nick,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hUd
Nick,Male,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(0.122; Inf],(-0.9615; Inf],hud
Nick,Male,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Rich,Male,(-4.2625;-3.538],(-0.1235;0.426],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(0.4795; Inf],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hid
Rich,Male,(-3.0185;-2.403],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hId
Rich,Male,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Rich,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hAd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hYd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],had
Rich,Male,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],[-Inf;-0.9615],hOd
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hUd
Rich,Male,(-4.6685;-4.2625],(2.1435;3.1765],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hud
Rich,Male,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Rich,Male,(-4.2625;-3.538],(-0.1235;0.426],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(0.4795; Inf],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hid
Rich,Male,(-3.538;-3.0185],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hId
Rich,Male,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Rich,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hAd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hYd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],had
Rich,Male,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hod
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Rich,Male,(-4.6685;-4.2625],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hud
Rich,Male,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Rich,Male,(-4.2625;-3.538],(-0.1235;0.426],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],[-Inf;-0.9615],hid
Rich,Male,(-3.538;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hId
Rich,Male,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Rich,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hAd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hYd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(0.122; Inf],(-0.9615; Inf],had
Rich,Male,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hod
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Rich,Male,(-4.6685;-4.2625],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hud
Rich,Male,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Rich,Male,(-4.2625;-3.538],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hid
Rich,Male,(-3.538;-3.0185],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hId
Rich,Male,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Rich,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hAd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hYd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(0.122; Inf],(-0.9615; Inf],had
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],(0.4725;1.086],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Rich,Male,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hUd
Rich,Male,[-Inf;-4.6685],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hud
Rich,Male,(-4.2625;-3.538],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Rich,Male,(-4.2625;-3.538],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],[-Inf;-0.9615],hid
Rich,Male,(-3.538;-3.0185],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hId
Rich,Male,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Rich,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hAd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hYd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],(0.4725;1.086],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Rich,Male,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hUd
Rich,Male,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hud
Rich,Male,(-3.538;-3.0185],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],[-Inf;-0.9615],hid
Rich,Male,(-3.0185;-2.403],(-0.1235;0.426],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hId
Rich,Male,(-3.538;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hYd
Rich,Male,(-3.0185;-2.403],(2.1435;3.1765],(0.4725;1.086],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Rich,Male,(-4.2625;-3.538],(3.1765; Inf],(0.4725;1.086],[-Inf;0.0525],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hod
Rich,Male,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hUd
Rich,Male,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hud
Rich,Male,(-4.2625;-3.538],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hed
Tim,Male,(-3.0185;-2.403],[-Inf;-0.1235],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Tim,Male,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hId
Tim,Male,(-2.403;-1.6645],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Tim,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hYd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],had
Tim,Male,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hUd
Tim,Male,(-4.2625;-3.538],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hud
Tim,Male,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hed
Tim,Male,(-2.403;-1.6645],[-Inf;-0.1235],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Tim,Male,(-2.403;-1.6645],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.0525],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],had
Tim,Male,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hUd
Tim,Male,(-4.2625;-3.538],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hud
Tim,Male,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hed
Tim,Male,(-2.403;-1.6645],[-Inf;-0.1235],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Tim,Male,(-3.0185;-2.403],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Tim,Male,(-2.403;-1.6645],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Tim,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hYd
Tim,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],had
Tim,Male,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Tim,Male,(-4.2625;-3.538],(0.711;1.4125],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hud
Tim,Male,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hed
Tim,Male,(-3.0185;-2.403],[-Inf;-0.1235],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Tim,Male,(-3.0185;-2.403],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(0.4795; Inf],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Tim,Male,(-2.403;-1.6645],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Tim,Male,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hOd
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Tim,Male,(-4.6685;-4.2625],(0.711;1.4125],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hud
Tim,Male,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hed
