Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7685;-3.143],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Nick,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],had
Nick,Male,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Nick,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.5165],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],(0.2025; Inf],[-Inf; Inf],hud
Nick,Male,(-3.143;-2.1755],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Nick,Male,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Nick,Male,(-2.1755;-1.4625],(0.4245;0.7165],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Nick,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hAd
Nick,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],had
Nick,Male,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Nick,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hod
Nick,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Nick,Male,[-Inf;-4.5165],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],(0.2025; Inf],[-Inf; Inf],hud
Nick,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Rich,Male,(-4.5165;-3.7685],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(0.4665; Inf],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Rich,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Rich,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hAd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hYd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],had
Rich,Male,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Rich,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Rich,Male,(-4.5165;-3.7685],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(0.4665; Inf],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Rich,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Rich,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hYd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],had
Rich,Male,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Rich,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Rich,Male,(-4.5165;-3.7685],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Rich,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Rich,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hAd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hYd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],(0.2025; Inf],[-Inf; Inf],had
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hod
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Rich,Male,[-Inf;-4.5165],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hud
Rich,Male,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Rich,Male,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Rich,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Rich,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hAd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hYd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],(0.2025; Inf],[-Inf; Inf],had
Rich,Male,(-3.143;-2.1755],(3.0665; Inf],(0.4385;1.086],(-0.6535;0.0015],[-Inf;-1.104],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Rich,Male,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hUd
Rich,Male,[-Inf;-4.5165],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hud
Rich,Male,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Rich,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hAd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hYd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],(0.2025; Inf],[-Inf; Inf],had
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],(0.4385;1.086],(-0.6535;0.0015],[-Inf;-1.104],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Rich,Male,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hUd
Rich,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Rich,Male,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Rich,Male,(-3.143;-2.1755],(-0.1235;0.4245],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hAd
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Rich,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],(0.2025; Inf],[-Inf; Inf],had
Rich,Male,(-3.143;-2.1755],(2.215;3.0665],(0.4385;1.086],(-0.6535;0.0015],[-Inf;-1.104],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Rich,Male,(-4.5165;-3.7685],(3.0665; Inf],(0.4385;1.086],(-0.6535;0.0015],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hod
Rich,Male,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hUd
Rich,Male,[-Inf;-4.5165],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hud
Rich,Male,(-3.7685;-3.143],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Tim,Male,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],had
Tim,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Tim,Male,(-4.5165;-3.7685],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Tim,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Tim,Male,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Tim,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Tim,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],had
Tim,Male,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Tim,Male,(-4.5165;-3.7685],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Tim,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Tim,Male,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Tim,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Tim,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],had
Tim,Male,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Tim,Male,(-4.5165;-3.7685],(0.7165;1.2205],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Tim,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Tim,Male,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(0.4665; Inf],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Tim,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Tim,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],had
Tim,Male,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Tim,Male,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Tim,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Tim,Male,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(0.4665; Inf],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Tim,Male,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Tim,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
